CustomerID,Age,Gender,PolicyType,PolicyStartDate,PolicyEndDate,PremiumAmount,ClaimsMade,CustomerSatisfactionScore,Region
5646,49,Male,Home,08/09/2021,08/09/2023 0:00,473.12,1,4,East
5647,64,Female,Motor,17/02/2022,17/02/2023 0:00,354.72,4,7,South
5648,25,Female,Auto,14/05/2022,14/05/2025 0:00,1363.01,3,5,South
5649,36,Male,Motor,07/12/2022,07/12/2025 0:00,390.11,4,10,South
5650,34,Male,Motor,27/01/2020,27/01/2022 0:00,1030.31,,5,East
5651,38,Male,Auto,05/09/2023,05/09/2026 0:00,1424.98,5,8,West
5652,36,Male,Home,25/09/2022,25/09/2024 0:00,811.53,0,6,East
5653,18,Male,Motor,24/02/2020,,1185.25,0,4,East
5654,18,Female,Motor,24/12/2021,24/12/2022 0:00,1164.27,1,9,North
5655,40,Female,Motor,15/04/2022,,627.51,4,9,West
5656,37,Female,Motor,07/05/2024,,1386.02,1,9,North
5657,65,Female,Home,19/08/2020,19/08/2021 0:00,643.05,0,10,South
5658,32,Male,Home,25/01/2024,25/01/2025 0:00,671.67,4,7,East
5659,69,Female,Motor,01/08/2022,01/08/2024 0:00,1388.38,2,9,West
5660,42,Male,Auto,16/02/2020,16/02/2023 0:00,1418.48,5,10,South
5661,45,Male,Auto,15/11/2020,15/11/2022 0:00,1474.52,0,9,South
5662,25,Male,Home,09/10/2022,09/10/2025 0:00,922.69,0,6,South
5663,44,Male,Auto,04/12/2023,04/12/2026 0:00,878.57,5,8,South
5664,58,Female,Auto,22/09/2023,22/09/2025 0:00,599.72,1,9,South
5665,52,Male,Home,03/02/2022,03/02/2024 0:00,1151.74,3,2,East
5666,21,Male,Motor,06/09/2022,,321.75,2,3,South
5667,35,Female,Motor,02/05/2023,,1329.83,4,,East
5668,35,Male,Auto,20/07/2024,20/07/2027 0:00,398.18,4,7,West
5669,30,Male,Motor,19/03/2021,,1343.64,4,,East
5670,44,Male,Home,23/09/2023,,420.81,1,1,North
5671,58,Male,Motor,15/10/2019,15/10/2022 0:00,663.04,1,3,East
5672,23,Male,Motor,04/06/2022,04/06/2024 0:00,310.76,,4,North
5673,68,Female,Motor,24/11/2020,24/11/2021 0:00,1170.87,4,10,North
5674,31,Male,Auto,04/11/2022,04/11/2025 0:00,506.03,2,3,East
5675,58,Female,Auto,26/04/2020,26/04/2021 0:00,346.86,2,6,South
5676,40,Female,Motor,04/03/2020,,1097.56,3,2,North
5677,35,Male,Auto,26/07/2021,26/07/2022 0:00,1059.26,4,3,East
5678,50,Female,Home,28/12/2020,28/12/2022 0:00,355.52,2,7,South
5679,57,Female,Auto,18/07/2020,18/07/2023 0:00,1278.4,4,9,East
5680,26,Male,Motor,10/08/2021,,1200.68,1,7,East
5681,51,Male,Motor,28/06/2023,,623.67,1,1,North
5682,57,Female,Auto,05/07/2020,05/07/2022 0:00,1457.51,1,1,South
5683,51,Male,Motor,11/12/2020,11/12/2022 0:00,580.05,3,1,West
5684,26,Male,Motor,19/06/2021,,1239.3,3,8,East
5685,42,Female,Motor,09/11/2021,09/11/2023 0:00,288.65,1,7,East
5686,45,Female,Auto,04/09/2022,04/09/2024 0:00,1176.59,3,1,West
5687,39,Male,Motor,09/11/2020,,614.6,1,3,South
5688,39,Female,Auto,15/11/2023,15/11/2025 0:00,790.43,3,9,West
5689,66,Female,Home,03/12/2019,03/12/2020 0:00,1024.56,5,5,South
5690,67,Female,Motor,14/09/2024,14/09/2027 0:00,1046.63,5,9,North
5691,22,Male,Motor,19/04/2024,,833.96,3,2,North
5692,,Male,Motor,06/09/2024,06/09/2025 0:00,270.71,4,4,West
5693,46,Female,Home,09/09/2021,09/09/2022 0:00,800.91,0,8,West
5694,40,Female,Home,26/05/2024,26/05/2026 0:00,693.66,5,4,East
5695,59,Female,Home,29/11/2020,,1193.27,5,8,South
5696,40,Female,Auto,04/07/2024,04/07/2027 0:00,1373.68,4,6,North
5697,35,,Motor,04/11/2021,04/11/2024 0:00,551.42,5,9,East
5698,18,Female,Motor,15/09/2022,,439.23,2,8,South
5699,67,Female,Motor,02/08/2022,02/08/2025 0:00,997.41,0,7,North
5700,50,Female,Motor,15/09/2020,,1101.3,3,5,West
5701,28,Male,Auto,24/07/2022,24/07/2024 0:00,474.06,3,8,North
5702,32,Female,Motor,07/07/2021,,821.89,4,6,West
5703,59,Female,Home,27/10/2020,27/10/2022 0:00,578.42,4,5,East
5704,53,Male,Home,09/11/2019,09/11/2021 0:00,1415.31,0,5,West
5705,52,Female,Motor,25/10/2021,25/10/2024 0:00,1243.14,5,5,North
5706,61,Female,Motor,31/01/2023,,389.78,2,7,East
5707,42,Male,Motor,03/02/2022,,1365.17,,9,West
5708,23,Female,Motor,17/02/2022,17/02/2023 0:00,576.4,3,6,South
5709,41,Male,Auto,03/02/2024,03/02/2025 0:00,886.74,5,7,South
5710,25,Male,Motor,29/08/2022,,1167.13,2,4,East
5711,49,Female,Auto,03/10/2023,03/10/2025 0:00,286.7,5,2,East
5712,66,Female,Home,25/05/2024,25/05/2025 0:00,443.03,3,4,South
5713,63,Female,Home,17/03/2023,17/03/2024 0:00,1049.93,3,10,North
5714,27,Male,Motor,27/02/2021,27/02/2024 0:00,1462.69,,9,East
5715,62,Male,Home,22/05/2024,22/05/2026 0:00,571.79,3,5,South
5716,66,Male,Home,12/08/2020,,1194.17,5,4,North
5717,30,Male,Motor,02/01/2024,,365.48,5,4,South
5718,68,Male,Auto,24/05/2022,24/05/2023 0:00,448.38,3,10,South
5719,58,Female,Motor,21/07/2022,,1007.91,0,10,South
5720,63,Male,Home,18/07/2020,,998.55,4,8,South
5721,46,Male,Motor,15/01/2021,15/01/2023 0:00,1159.7,4,,East
5722,31,Male,Motor,10/05/2020,,1464.93,1,8,South
5723,52,Male,Motor,16/01/2021,,1125.38,5,10,East
5724,70,Male,Home,12/10/2020,12/10/2021 0:00,887.21,5,6,East
5725,31,Male,Motor,27/12/2019,27/12/2021 0:00,893.83,2,5,South
5726,37,Male,Motor,04/04/2020,,1476.62,3,1,East
5727,61,Male,Motor,11/02/2020,11/02/2021 0:00,1360.1,5,9,East
5728,69,Female,Auto,03/10/2020,03/10/2022 0:00,639.44,2,9,West
5729,26,Male,Auto,16/02/2023,16/02/2024 0:00,717.24,5,6,West
5730,24,Male,Motor,01/10/2022,01/10/2024 0:00,440.09,0,10,East
5731,30,Male,Auto,13/06/2022,13/06/2023 0:00,329.73,2,6,East
5732,23,Female,Motor,25/01/2021,,701.01,4,1,West
5733,70,Female,Motor,08/04/2024,08/04/2027 0:00,1309.04,0,9,East
5734,59,Female,Motor,13/07/2024,,595.64,5,9,North
5735,46,Female,Motor,14/02/2023,14/02/2025 0:00,366.27,4,4,East
5736,28,Female,Home,10/03/2024,10/03/2025 0:00,811.77,2,3,West
5737,66,Female,Motor,16/07/2021,,789.15,3,1,North
5738,59,Female,Motor,24/09/2019,24/09/2022 0:00,831.02,2,9,South
5739,47,Male,Motor,06/08/2024,,669.11,2,9,North
5740,40,Male,Motor,01/01/2021,01/01/2024 0:00,372.86,0,,South
5741,66,Male,Motor,16/10/2023,,1235.78,,2,South
5742,25,Male,Motor,21/02/2020,21/02/2021 0:00,704.74,3,9,West
5743,68,Female,Auto,16/04/2021,16/04/2022 0:00,390.04,1,8,North
5744,61,Male,Motor,14/10/2023,,1010.45,5,1,West
5745,39,Female,Home,16/10/2021,16/10/2024 0:00,1251.06,5,2,West
5746,60,Female,Home,16/02/2023,16/02/2025 0:00,424.79,0,8,East
5747,20,Female,Auto,17/01/2021,17/01/2024 0:00,729.85,3,10,East
5748,54,Male,Motor,11/01/2022,,invalid,3,5,East
5749,34,Female,Auto,03/05/2024,03/05/2026 0:00,1112.42,3,8,West
5750,63,Male,Auto,15/06/2020,15/06/2022 0:00,765.18,4,6,East
5751,43,Male,Auto,16/01/2024,,655.4,5,2,East
5752,26,Female,Home,04/07/2024,04/07/2027 0:00,370.29,3,7,North
5753,28,Female,Home,29/12/2019,29/12/2021 0:00,1234.61,1,4,East
5754,21,Female,Motor,07/06/2021,07/06/2024 0:00,1099.65,0,7,South
5755,68,Male,Motor,08/03/2020,08/03/2022 0:00,1078.66,1,2,East
5756,40,Female,Motor,25/06/2022,,868.92,3,10,West
5757,57,Male,Home,11/05/2022,11/05/2023 0:00,597.56,0,9,South
5758,45,Female,Auto,01/10/2023,01/10/2025 0:00,1207.52,0,3,South
5759,63,Male,Motor,01/10/2019,01/10/2020 0:00,427.49,2,4,North
5760,29,Female,Motor,29/11/2020,,1091.92,2,5,East
5761,67,Male,Home,10/04/2021,10/04/2024 0:00,765.82,4,3,South
5762,36,Male,Home,22/11/2022,22/11/2024 0:00,1160.17,4,5,North
5763,43,Male,Motor,16/12/2020,,609.83,5,4,West
5764,20,Male,Home,24/10/2019,24/10/2021 0:00,719.93,0,3,North
5765,57,Male,Motor,12/02/2021,,510.35,4,2,East
5766,51,Female,Motor,02/06/2021,,1043.38,,8,West
5767,49,Male,Home,26/02/2021,26/02/2023 0:00,887.81,1,4,West
5768,25,Male,Home,04/12/2019,04/12/2020 0:00,505.5,1,7,East
5769,19,Female,Motor,04/11/2023,,847.18,4,7,South
5770,65,Male,Auto,02/01/2021,02/01/2023 0:00,1205.35,4,,North
5771,,Female,Home,19/06/2021,19/06/2022 0:00,1232.78,1,10,North
5772,35,Male,Motor,02/10/2023,,731.95,1,4,South
5773,48,Female,Home,24/07/2022,24/07/2024 0:00,1465.52,4,8,North
5774,24,Male,Auto,05/01/2023,05/01/2026 0:00,1191.15,,9,West
5775,53,Male,Auto,07/01/2024,07/01/2026 0:00,779.82,4,3,South
5776,51,Female,Motor,08/03/2023,,988.01,2,5,East
5777,49,Female,Home,18/04/2022,18/04/2024 0:00,1088.66,5,,West
5778,69,Female,Motor,16/12/2022,,1256.56,0,2,South
5779,31,Female,Auto,06/06/2020,06/06/2021 0:00,572.91,1,7,West
5780,69,Male,Motor,26/11/2023,,860.62,3,4,South
5781,34,Female,Auto,26/05/2021,26/05/2023 0:00,793.64,0,8,West
5782,56,Male,Home,09/01/2021,09/01/2024 0:00,313.56,,4,South
5783,67,Female,Auto,17/11/2023,17/11/2025 0:00,819.53,2,8,North
5784,,Male,Auto,01/12/2020,01/12/2021 0:00,285.73,5,10,North
5785,34,Female,Motor,23/12/2021,23/12/2024 0:00,311.31,4,9,South
5786,34,Female,Motor,27/07/2020,,668.03,2,3,West
5787,37,Male,Home,26/11/2023,26/11/2025 0:00,1223.34,4,,East
5788,60,Male,Auto,09/07/2022,09/07/2025 0:00,1457.88,0,2,North
5789,49,Female,Motor,11/01/2021,11/01/2023 0:00,747.45,1,10,West
5790,35,Male,Auto,01/08/2021,01/08/2024 0:00,405.74,3,4,West
5791,52,Female,Motor,21/08/2022,,1401.94,5,9,South
5792,42,Female,Auto,17/07/2020,17/07/2023 0:00,948.01,3,7,West
5793,38,Female,Home,20/06/2022,20/06/2023 0:00,785.76,4,4,South
5794,44,Female,Auto,13/04/2024,13/04/2025 0:00,748.96,5,4,South
5795,31,Female,Motor,30/06/2023,,488.01,2,9,West
5796,26,Female,Home,10/08/2024,,1320.9,0,10,South
5797,43,Male,Auto,19/10/2022,19/10/2025 0:00,310.94,3,1,North
5798,69,Female,Home,05/02/2022,05/02/2023 0:00,600.63,0,4,West
5799,26,Male,Motor,21/09/2024,21/09/2027 0:00,497.61,1,7,West
5800,27,Female,Motor,15/06/2022,,614.01,4,10,North
5801,56,Female,Home,21/01/2024,21/01/2027 0:00,1290.61,1,5,North
5802,46,Male,Motor,08/07/2020,,763.39,2,4,East
5803,34,Female,Home,03/12/2019,03/12/2020 0:00,888.66,0,10,West
5804,59,Male,Home,11/05/2023,11/05/2026 0:00,434.15,2,10,East
5805,28,Female,Auto,06/12/2022,06/12/2023 0:00,1374.95,3,7,North
5806,23,Male,Motor,11/05/2024,,407.46,4,2,East
5807,55,Female,Motor,12/09/2024,,787.95,0,5,West
5808,34,Female,Auto,25/01/2024,25/01/2025 0:00,876.49,2,2,East
5809,57,Female,Motor,27/08/2023,27/08/2024 0:00,974.39,0,4,East
5810,58,Male,Motor,24/02/2023,24/02/2024 0:00,1234.3,1,6,East
5811,52,Male,Auto,09/11/2019,,465.45,5,1,West
5812,64,Female,Home,14/11/2023,14/11/2024 0:00,323,5,8,West
5813,40,Male,Motor,19/10/2021,,484.33,3,7,South
5814,32,Female,Home,06/11/2020,06/11/2021 0:00,1385.24,2,3,South
5815,54,Male,Auto,10/08/2021,10/08/2024 0:00,1161.54,4,5,West
5816,56,Female,Motor,09/04/2020,09/04/2021 0:00,1188.53,2,7,North
5817,62,Female,Motor,31/03/2020,31/03/2021 0:00,634.24,4,2,West
5818,43,,Auto,24/08/2023,24/08/2026 0:00,597.55,1,1,East
5819,27,Female,Auto,16/05/2021,16/05/2022 0:00,invalid,1,4,East
5820,26,Female,Motor,10/12/2019,10/12/2021 0:00,1106.13,3,3,West
5821,41,Female,Auto,23/03/2024,23/03/2027 0:00,926.97,2,5,East
5822,36,Male,Motor,06/03/2021,,1133.71,4,5,North
5823,35,Female,Auto,23/01/2023,23/01/2025 0:00,648.06,5,9,North
5824,68,Female,Home,09/07/2022,09/07/2024 0:00,872.86,3,9,South
5825,49,Female,Auto,15/02/2024,,974.11,4,7,North
5826,42,Female,Motor,11/08/2021,11/08/2022 0:00,invalid,,2,North
5827,37,,Motor,11/07/2021,11/07/2023 0:00,350.3,1,10,West
5828,21,Male,Home,01/01/2024,01/01/2026 0:00,1382.29,4,6,South
5829,20,Male,Home,27/07/2021,27/07/2022 0:00,1484.39,5,6,West
5830,43,,Motor,17/04/2022,17/04/2025 0:00,676.69,0,10,North
5831,35,Female,Home,22/06/2022,22/06/2023 0:00,1277.43,4,2,East
5832,30,Female,Motor,19/07/2021,19/07/2022 0:00,818.46,2,8,East
5833,,Male,Auto,12/05/2020,12/05/2021 0:00,1287.14,3,5,North
5834,32,Female,Motor,15/01/2021,,538.34,0,2,East
5835,61,Female,Motor,30/11/2022,30/11/2023 0:00,1133.98,2,1,North
5836,58,Male,Auto,24/05/2024,24/05/2025 0:00,838.87,3,4,East
5837,56,Male,Home,27/02/2022,27/02/2025 0:00,355.26,5,8,East
5838,31,Male,Home,21/07/2024,21/07/2025 0:00,1232.5,0,10,West
5839,42,Female,Home,12/12/2020,12/12/2023 0:00,315.07,2,9,North
5840,18,Male,Auto,06/02/2024,06/02/2025 0:00,1484.5,4,,East
5841,34,Female,Motor,03/07/2024,03/07/2027 0:00,1281.56,0,10,East
5842,33,,Home,31/07/2020,31/07/2021 0:00,904.33,5,10,North
5843,32,Male,Auto,17/07/2024,17/07/2026 0:00,707.75,2,2,East
5844,27,Male,Motor,02/07/2022,02/07/2025 0:00,948.55,3,2,North
5845,50,Female,Motor,30/11/2022,,1082,4,1,West
5846,22,Male,Home,23/08/2024,23/08/2026 0:00,387.89,1,5,North
5847,48,Female,Motor,08/03/2023,,1026.69,1,3,West
5848,54,Male,Auto,31/01/2020,31/01/2022 0:00,421.87,0,3,South
5849,43,Male,Motor,13/10/2023,,1054.32,2,7,South
5850,41,Female,Motor,02/12/2022,,309.29,1,10,West
5851,69,Male,Motor,02/07/2021,02/07/2024 0:00,1126.82,3,6,South
5852,23,Female,Home,25/12/2021,25/12/2022 0:00,937.17,3,1,West
5853,35,Male,Auto,07/05/2022,07/05/2025 0:00,586.4,4,4,North
5854,60,Female,Auto,23/08/2024,23/08/2027 0:00,975.74,1,3,West
5855,40,Male,Auto,16/12/2022,16/12/2024 0:00,306.16,1,3,East
5856,43,Male,Home,21/01/2022,21/01/2023 0:00,1381.51,3,7,West
5857,34,Male,Auto,17/08/2021,17/08/2023 0:00,1008.11,2,7,West
5858,62,Male,Motor,19/11/2021,19/11/2022 0:00,1235.84,5,3,North
5859,57,Female,Motor,19/02/2020,19/02/2022 0:00,634.18,1,2,East
5860,19,Female,Auto,11/06/2021,11/06/2024 0:00,733.29,5,6,North
5861,62,Female,Motor,25/08/2020,25/08/2021 0:00,1396.4,5,7,North
5862,30,Male,Motor,08/11/2021,08/11/2024 0:00,565.87,3,6,South
5863,18,Male,Motor,02/01/2022,,331.59,1,6,South
5864,32,Male,Home,18/02/2022,18/02/2025 0:00,939.44,1,2,South
5865,56,Male,Motor,09/12/2021,09/12/2022 0:00,1409.93,4,2,West
5866,68,Female,Motor,06/04/2023,,1308.09,4,6,West
5867,39,Female,Motor,06/12/2022,06/12/2025 0:00,1300.73,4,7,West
5868,67,Female,Motor,24/05/2024,,1055.23,2,3,West
5869,49,Female,Motor,03/09/2024,,936.7,1,2,East
5870,38,Male,Motor,08/11/2021,08/11/2023 0:00,1382.57,4,6,South
5871,43,,Motor,27/11/2020,,390.18,2,10,West
5872,39,Male,Auto,01/01/2020,01/01/2022 0:00,1068.53,3,5,West
5873,66,Male,Motor,20/11/2023,,405.62,3,8,South
5874,59,Female,Home,11/05/2022,11/05/2025 0:00,1029.73,1,2,West
5875,50,,Motor,29/11/2023,29/11/2024 0:00,297.93,1,4,North
5876,53,Female,Home,05/10/2020,05/10/2022 0:00,1082.62,0,3,West
5877,69,Male,Motor,12/01/2022,,492.43,1,9,West
5878,33,Male,Motor,07/07/2022,,584.86,4,9,North
5879,59,Female,Home,17/08/2024,17/08/2025 0:00,1131.37,5,5,South
5880,41,Male,Motor,18/07/2023,18/07/2026 0:00,1272.12,5,1,East
5881,51,Female,Motor,08/02/2020,,961.6,0,9,East
5882,43,Male,Motor,20/11/2020,,455.3,1,,North
5883,70,Female,Motor,04/06/2022,,1232.27,3,4,East
5884,,Female,Motor,05/04/2023,,782.63,3,8,South
5885,33,Male,Motor,03/06/2024,,1320.16,3,1,West
5886,40,Male,Motor,20/07/2021,,1434.91,2,10,West
5887,46,Male,Motor,16/08/2023,16/08/2026 0:00,1386.33,2,,East
5888,28,Male,Motor,05/05/2020,,1094.27,2,5,North
5889,30,Female,Motor,07/03/2023,,309.41,3,8,West
5890,51,Male,Motor,16/02/2020,16/02/2023 0:00,1352.25,3,5,East
5891,32,Female,Home,14/09/2023,14/09/2026 0:00,1320.47,3,10,South
5892,60,Female,Auto,08/05/2022,08/05/2024 0:00,865.77,0,2,West
5893,56,Male,Motor,09/01/2021,,1079.96,0,10,West
5894,32,Male,Motor,08/09/2023,,490.3,4,3,East
5895,47,Female,Auto,06/02/2024,06/02/2026 0:00,965.5,0,9,North
5896,28,Male,Motor,09/07/2023,,341.54,4,8,East
5897,66,Male,Motor,22/07/2022,,998.54,4,6,South
5898,21,Female,Auto,13/02/2023,13/02/2026 0:00,945.59,3,4,North
5899,35,Female,Motor,29/10/2019,,756.16,0,2,South
5900,56,Male,Motor,17/05/2020,17/05/2021 0:00,399.38,3,2,South
5901,67,Female,Auto,15/11/2020,15/11/2021 0:00,665.59,1,10,West
5902,42,Male,Home,15/11/2023,15/11/2024 0:00,750.28,3,1,South
5903,47,Female,Auto,20/11/2022,20/11/2023 0:00,752.86,4,8,North
5904,41,Male,Motor,28/06/2021,,1383.6,5,7,East
5905,45,Female,Home,07/06/2021,07/06/2024 0:00,1406.55,2,4,North
5906,60,Female,Motor,01/01/2023,,640.85,2,6,North
5907,20,Male,Motor,12/04/2020,,1291.71,1,2,West
5908,40,Male,Auto,08/10/2022,08/10/2023 0:00,1471.42,3,10,East
5909,60,Female,Motor,21/10/2019,,712.2,3,4,North
5910,41,Female,Motor,12/08/2021,,443.95,,4,East
5911,38,Female,Motor,01/09/2021,01/09/2023 0:00,789.07,4,9,North
5912,57,Female,Motor,03/09/2024,03/09/2027 0:00,920.76,3,5,South
5913,43,Female,Home,07/06/2024,07/06/2026 0:00,1041.14,0,5,South
5914,70,Female,Home,26/07/2022,26/07/2025 0:00,1191.86,1,10,South
5915,58,Female,Home,18/12/2023,18/12/2026 0:00,1243.2,4,2,North
5916,41,Male,Auto,18/08/2021,,1093.73,3,8,West
5917,57,Male,Motor,21/03/2022,,739.94,4,6,North
5918,31,Female,Home,19/04/2022,19/04/2023 0:00,346.23,5,3,South
5919,44,Female,Auto,28/06/2021,28/06/2024 0:00,476.17,5,2,North
5920,28,Male,Auto,22/12/2022,22/12/2024 0:00,919.17,4,6,West
5921,22,Male,Motor,14/05/2024,,890.96,4,1,East
5922,43,Female,Motor,17/05/2020,17/05/2021 0:00,878.14,0,2,North
5923,58,Female,Auto,18/11/2022,18/11/2025 0:00,1196.3,3,8,South
5924,19,,Motor,30/09/2022,,635.14,2,1,West
5925,36,Male,Motor,06/08/2023,,549.26,1,4,East
5926,25,Male,Home,08/04/2020,08/04/2023 0:00,1024.79,4,5,West
5927,66,Male,Motor,20/08/2024,20/08/2025 0:00,1171.18,,2,North
5928,47,Male,Motor,16/02/2020,,374.04,5,4,West
5929,34,Male,Home,28/01/2021,,1203.97,4,6,North
5930,32,Male,Motor,30/01/2020,,491.61,4,2,West
5931,55,Male,Home,27/09/2020,27/09/2022 0:00,1172.68,2,3,East
5932,67,Female,Motor,29/04/2020,,881.81,4,6,West
5933,63,Female,Motor,02/12/2023,,898.7,0,10,South
5934,22,Male,Home,02/01/2022,02/01/2023 0:00,497.79,3,1,North
5935,46,Female,Motor,21/01/2023,,885.26,2,2,South
5936,36,Male,Home,20/09/2020,20/09/2022 0:00,1418.75,1,1,West
5937,49,Male,Motor,09/11/2019,09/11/2022 0:00,1056.94,2,9,North
5938,45,Female,Motor,21/07/2021,,1137.68,4,7,South
5939,23,Male,Auto,13/08/2023,13/08/2024 0:00,510.76,3,6,South
5940,70,Male,Home,10/10/2020,10/10/2021 0:00,1186.24,2,3,East
5941,19,Female,Motor,22/06/2024,,730.26,4,8,West
5942,45,Female,Motor,09/09/2020,09/09/2023 0:00,1068.21,3,5,North
5943,24,Male,Home,29/08/2021,29/08/2022 0:00,1276.6,4,5,South
5944,38,Female,Home,20/12/2021,20/12/2022 0:00,722.13,4,7,South
5945,62,Female,Home,04/11/2022,04/11/2023 0:00,588.93,3,10,North
5946,46,Female,Motor,19/02/2024,19/02/2025 0:00,565.13,2,6,South
5947,64,Male,Motor,30/04/2024,30/04/2025 0:00,780.38,1,8,South
5948,32,Female,Home,23/10/2020,23/10/2021 0:00,387.97,4,1,North
5949,40,Female,Auto,17/09/2024,17/09/2025 0:00,447.64,1,7,North
5950,54,Female,Auto,18/06/2023,18/06/2026 0:00,1100.88,4,1,North
5951,41,Male,Home,18/07/2020,18/07/2021 0:00,401.98,1,6,North
5952,45,Male,Auto,09/12/2022,09/12/2024 0:00,invalid,3,7,East
5953,24,Female,Motor,29/03/2020,,988.51,4,7,East
5954,41,Female,Motor,22/06/2021,22/06/2022 0:00,260.86,3,4,West
5955,36,Male,Motor,03/08/2020,,570.36,0,9,North
5956,23,Female,Motor,19/02/2021,,944.84,5,5,South
5957,24,Female,Motor,26/03/2023,,342.24,1,7,East
5958,20,Female,Motor,11/03/2021,,579.09,2,7,South
5959,22,Male,Motor,19/10/2022,,1054,0,7,East
5960,18,Female,Auto,11/04/2023,11/04/2025 0:00,850.96,1,3,East
5961,20,Female,Auto,18/12/2020,18/12/2022 0:00,963.01,2,9,East
5962,62,Male,Motor,31/10/2019,31/10/2022 0:00,1491.46,3,10,North
5963,61,Female,Auto,20/03/2022,,453.85,3,5,West
5964,27,Female,Motor,03/05/2022,,601.07,0,4,West
5965,20,Female,Auto,09/02/2021,09/02/2023 0:00,987.28,5,5,South
5966,31,Female,Home,22/01/2023,22/01/2025 0:00,1244.25,2,1,South
5967,26,Female,Motor,04/03/2023,,1492.83,5,4,North
5968,20,Male,Auto,09/02/2024,09/02/2026 0:00,866.78,5,6,North
5969,26,Male,Motor,04/12/2019,04/12/2022 0:00,722.39,,3,East
5970,29,Male,Motor,27/07/2022,,415.95,2,9,South
5971,55,Male,Home,20/07/2022,20/07/2024 0:00,1120.84,0,9,North
5972,56,Female,Motor,01/09/2024,01/09/2025 0:00,392.57,4,3,North
5973,68,Male,Motor,20/02/2020,,683.44,3,7,North
5974,27,Male,Home,23/11/2022,23/11/2025 0:00,1354.49,2,6,South
5975,65,Female,Home,27/05/2021,27/05/2024 0:00,1009.21,3,10,West
5976,25,Male,Motor,11/12/2022,,1438.67,5,1,North
5977,21,Female,Motor,08/06/2020,,1341.51,3,5,South
5978,64,Male,Auto,27/04/2020,27/04/2022 0:00,510.89,1,6,North
5979,48,Male,Home,11/09/2023,11/09/2024 0:00,416,5,2,South
5980,61,Female,Home,10/07/2020,10/07/2023 0:00,1309.39,1,6,South
5981,23,Female,Home,06/04/2024,06/04/2025 0:00,532.85,0,10,South
5982,39,Female,Motor,06/03/2022,,794.34,0,1,East
5983,29,Female,Auto,27/04/2022,27/04/2024 0:00,336.67,5,6,North
5984,63,Female,Home,29/12/2021,29/12/2022 0:00,1047.35,5,3,North
5985,36,Male,Auto,04/05/2021,04/05/2023 0:00,1420.03,2,4,South
5986,44,Female,Motor,20/04/2023,20/04/2024 0:00,1174,4,6,North
5987,33,Male,Motor,16/03/2022,16/03/2024 0:00,1398.11,0,3,West
5988,64,Male,Motor,25/04/2023,,675.24,2,6,North
5989,52,Female,Home,14/03/2021,14/03/2024 0:00,1170.94,5,10,West
5990,62,Male,Motor,11/11/2019,,1173.26,1,7,South
5991,35,Female,Auto,19/03/2023,19/03/2025 0:00,265.76,1,2,North
5992,59,Male,Motor,21/11/2019,21/11/2022 0:00,1174.46,5,5,East
5993,25,Female,Home,05/09/2023,05/09/2026 0:00,468.82,4,10,North
5994,49,Female,Auto,27/05/2022,27/05/2024 0:00,451.86,2,7,West
5995,64,,Motor,26/08/2024,,1038.59,3,4,West
5996,55,Female,Motor,03/12/2019,03/12/2020 0:00,437.45,1,8,South
5997,30,Male,Motor,15/03/2022,15/03/2025 0:00,418.19,4,9,North
5998,34,Female,Auto,17/04/2021,17/04/2023 0:00,839.07,5,4,East
5999,27,Male,Motor,10/03/2023,,538.38,0,10,North
6000,58,Male,Motor,13/08/2020,13/08/2021 0:00,709.61,2,10,West
6001,34,Male,Motor,09/06/2023,09/06/2024 0:00,invalid,4,1,West
6002,45,Male,Home,24/05/2023,24/05/2025 0:00,364.54,4,3,East
6003,35,Male,Motor,05/06/2022,,682.28,5,6,East
6004,60,Female,Motor,08/04/2021,08/04/2024 0:00,523.35,1,7,South
6005,21,Male,Motor,05/11/2019,,1179.38,3,1,South
6006,38,Female,Motor,09/02/2021,,1316.24,2,10,North
6007,49,Male,Home,12/05/2022,12/05/2025 0:00,852,3,2,South
6008,18,Male,Motor,20/08/2020,,966.29,5,2,South
6009,48,Female,Auto,23/03/2020,23/03/2021 0:00,258.27,3,1,North
6010,,Female,Motor,12/06/2024,,972.67,2,9,East
6011,70,Female,Auto,01/06/2024,01/06/2025 0:00,1044.38,1,7,West
6012,18,Female,Home,15/01/2022,15/01/2024 0:00,1192.37,5,5,East
6013,69,Female,Motor,21/05/2023,21/05/2026 0:00,921.43,2,5,East
6014,19,Female,Motor,26/10/2023,26/10/2025 0:00,1143.9,5,9,West
6015,18,Male,Motor,12/11/2022,,282.89,2,6,West
6016,43,Male,Motor,18/07/2023,18/07/2025 0:00,876.91,5,3,South
6017,64,Male,Motor,05/06/2020,,652.62,,,South
6018,29,Male,Auto,27/01/2020,27/01/2023 0:00,1392.22,2,1,North
6019,33,Male,Auto,19/08/2021,19/08/2023 0:00,1424.55,1,5,East
6020,35,Female,Motor,30/09/2023,30/09/2026 0:00,730.07,5,7,North
6021,68,Male,Home,20/03/2022,20/03/2023 0:00,825.31,1,3,North
6022,33,Male,Auto,22/01/2021,22/01/2023 0:00,887.67,5,7,North
6023,41,Male,Auto,07/12/2022,07/12/2024 0:00,487.44,2,7,South
6024,33,Female,Motor,25/02/2021,25/02/2022 0:00,1429.14,3,10,South
6025,50,Female,Motor,06/05/2021,,1330.86,4,3,North
